formula,material_id,particle,energy_MeV,niel_MeV_cm2_g,source_file
SrTaNO2,JVASP-109687,proton,750.0,0.0013166,SrTaNO2_JVASP-109687_p_srniel.csv
SrTaNO2,JVASP-109687,proton,800.0,0.0013242,SrTaNO2_JVASP-109687_p_srniel.csv
SrTaNO2,JVASP-109687,proton,850.0,0.0013295,SrTaNO2_JVASP-109687_p_srniel.csv
SrTaNO2,JVASP-109687,proton,900.0,0.0013318,SrTaNO2_JVASP-109687_p_srniel.csv
SrTaNO2,JVASP-109687,proton,950.0,0.0013299,SrTaNO2_JVASP-109687_p_srniel.csv
SrTaNO2,JVASP-109687,proton,1000.0,0.0013224,SrTaNO2_JVASP-109687_p_srniel.csv
SrZrS3,JVASP-21271,electron,0.04,0.0,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.045,0.0,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.05,0.0,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.055,0.0,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.06,0.0,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.065,0.0,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.07,0.0,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.075,0.0,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.08,0.0,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.085,0.0,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.09,0.0,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.095,0.0,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.1,0.0,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.15,0.0,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.2,0.0,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.25,0.0,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.3,9.7949e-07,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.35,1.9013e-06,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.4,2.6945e-06,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.45,3.401e-06,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.5,4.0449e-06,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.55,4.7873e-06,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.6,5.8834e-06,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.65,7.0227e-06,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.7,8.1808e-06,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.75,9.3418e-06,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.8,1.0495e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.85,1.1634e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.9,1.2754e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,0.95,1.3851e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,1.0,1.4925e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,1.5,2.432e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,2.0,3.1694e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,2.5,3.7669e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,3.0,4.266e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,3.5,4.6929e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,4.0,5.0648e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,4.5,5.3935e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,5.0,5.6876e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,5.5,5.953e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,6.0,6.1947e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,6.5,6.4162e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,7.0,6.6204e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,7.5,6.8095e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,8.0,6.9855e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,8.5,7.1498e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,9.0,7.3039e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,9.5,7.4487e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,10.0,7.5852e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,15.0,8.6248e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,20.0,9.3027e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,25.0,9.779e-05,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,30.0,0.00010126,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,35.0,0.00010385,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,40.0,0.0001058,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,45.0,0.00010728,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,50.0,0.0001084,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,55.0,0.00010925,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,60.0,0.00010989,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,65.0,0.00011038,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,70.0,0.00011074,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,75.0,0.00011101,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,80.0,0.0001112,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,85.0,0.00011133,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,90.0,0.00011142,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,95.0,0.00011148,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,electron,100.0,0.00011151,SrZrS3_JVASP-21271_e_srniel.csv
SrZrS3,JVASP-21271,proton,0.0001,0.0,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.00015,0.0,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.0002,0.13191,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.00025,0.48918,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.0003,0.74624,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.00035,0.93873,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.0004,1.0869,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.00045,1.2117,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.0005,1.3725,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.00055,1.5185,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.0006,1.6413,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.00065,1.7454,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.0007,1.8343,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.00075,1.9106,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.0008,1.9763,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.00085,2.0332,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.0009,2.0826,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.00095,2.1255,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.001,2.1629,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.0015,2.3481,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.002,2.3718,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.0025,2.3377,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.003,2.2811,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.0035,2.2163,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.004,2.1494,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.0045,2.0836,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.005,2.0201,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.0055,1.9596,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.006,1.9022,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.0065,1.848,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.007,1.7968,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.0075,1.7484,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.008,1.7028,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.0085,1.6596,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.009,1.6188,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.0095,1.5802,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.01,1.5435,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.015,1.2598,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.02,1.0722,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.025,0.93787,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.03,0.83639,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.035,0.75667,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.04,0.69216,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.045,0.63876,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.05,0.59373,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.055,0.55517,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.06,0.52175,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.065,0.49247,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.07,0.46658,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.075,0.4435,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.08,0.42278,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.085,0.40407,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.09,0.38708,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.095,0.37158,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.1,0.35737,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.15,0.26043,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.2,0.20697,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.25,0.1728,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.3,0.14889,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.35,0.13111,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.4,0.11708,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.45,0.10594,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.5,0.096863,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.55,0.089318,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.6,0.082939,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.65,0.077469,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.7,0.072724,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.75,0.068565,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.8,0.064866,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.85,0.061514,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.9,0.05851,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,0.95,0.055771,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,1.0,0.05326,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,1.5,0.03693,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,2.0,0.028425,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,2.5,0.023177,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,3.0,0.019613,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,3.5,0.017093,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,4.0,0.015235,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,4.5,0.013781,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,5.0,0.012608,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,5.5,0.011655,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,6.0,0.010883,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,6.5,0.010242,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,7.0,0.0096923,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,7.5,0.009214,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,8.0,0.0087944,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,8.5,0.0084248,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,9.0,0.0080981,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,9.5,0.0078083,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,10.0,0.0075501,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,15.0,0.0060011,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,20.0,0.0052848,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,25.0,0.0048654,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,30.0,0.0045804,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,35.0,0.0043649,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,40.0,0.0041902,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,45.0,0.0040436,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,50.0,0.0039186,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,55.0,0.0038112,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,60.0,0.0037185,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,65.0,0.0036382,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,70.0,0.0035682,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,75.0,0.0035068,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,80.0,0.0034524,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,85.0,0.0034039,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,90.0,0.0033602,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,95.0,0.0033205,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,100.0,0.003284,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,150.0,0.0030141,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,200.0,0.0028361,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,250.0,0.0027399,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,300.0,0.0027144,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,350.0,0.0027374,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,400.0,0.0027878,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,450.0,0.0028498,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,500.0,0.002913,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,550.0,0.0029718,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,600.0,0.0030238,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,650.0,0.0030687,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,700.0,0.0031071,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,750.0,0.0031397,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,800.0,0.0031665,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,850.0,0.0031866,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,900.0,0.0031985,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,950.0,0.0031997,SrZrS3_JVASP-21271_p_srniel.csv
SrZrS3,JVASP-21271,proton,1000.0,0.0031873,SrZrS3_JVASP-21271_p_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.04,0.0,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.045,0.0,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.05,1.3381e-08,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.055,9.1415e-08,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.06,1.5148e-07,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.065,1.9855e-07,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.07,2.36e-07,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.075,2.6618e-07,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.08,2.9078e-07,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.085,3.1104e-07,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.09,3.2787e-07,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.095,3.4197e-07,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.1,3.5386e-07,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.15,4.1129e-07,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.2,4.2951e-07,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.25,1.7286e-06,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.3,3.3418e-06,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.35,4.6705e-06,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.4,5.9656e-06,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.45,7.4756e-06,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.5,8.9054e-06,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.55,1.0258e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.6,1.1539e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.65,1.2958e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.7,1.4401e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.75,1.5827e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.8,1.7221e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.85,1.8575e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.9,1.9885e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,0.95,2.1151e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,1.0,2.2371e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,1.5,3.2424e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,2.0,3.9749e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,2.5,4.5447e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,3.0,5.0087e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,3.5,5.3991e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,4.0,5.7352e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,4.5,6.0296e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,5.0,6.2912e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,5.5,6.5261e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,6.0,6.7389e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,6.5,6.9331e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,7.0,7.1116e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,7.5,7.2763e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,8.0,7.4291e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,8.5,7.5714e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,9.0,7.7044e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,9.5,7.829e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,10.0,7.9462e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,15.0,8.8243e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,20.0,9.3753e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,25.0,9.7429e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,30.0,9.9938e-05,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,35.0,0.00010166,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,40.0,0.00010282,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
Ta2Te4Br10O,JVASP-31871,electron,45.0,0.00010358,Ta2Te4Br10O_JVASP-31871_e_srniel.csv
